"id","type","test","result","n","rng"
"tyo.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",0.00210008746676842,25,"1"
"tyo.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.00298296866229824,25,"1"
"tyo.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",2.74646265237446e-05,25,"1"
"tyo.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"1"
"ulr.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",0.000585084378287037,25,"1"
"ulr.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",6.8184963867489e-12,25,"1"
"ulr.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.0394686755733481,25,"1"
"ulr.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.00716270969075648,25,"1"
"ulr.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",8.8420378538619e-16,25,"1"
"yty.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",2.17037495504376e-16,25,"1"
"yty.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",1.78997413917915e-11,25,"1"
"yty.txt","Fabricated","Parametric test of Multivariate association, M-M across",0.161680820611326,25,"1"
"yty.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.0676711969529166,25,"1"
"yty.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",7.9793510182332e-26,25,"1"
"z26.txt","Fabricated","Parametric test of Multivariate association, M-SD congruent",1.51790721894689e-14,25,"0"
"z26.txt","Fabricated","Parametric test of Multivariate association, M-SD incongruent",1.84664755497679e-41,25,"0"
"z26.txt","Fabricated","Parametric test of Multivariate association, M-M across",1.15753730865913e-14,25,"0"
"z26.txt","Fabricated","Parametric test of Multivariate association, SD-SD across",0.0039781250844692,25,"0"
"z26.txt","Fabricated","Combination w Fisher method (k=10, 2x variance, 4x terminal, 4x associations)",0,25,"0"
