"referrer","partgender","anchoring","anch_n","anch_m","anch_sd","study","stat_know","spss","rcran","stata","sas","matlab","python","other","nopro","noanch","rng","full","tries","descr","bonus"
"R_cwHUL1vSza2WkKN",1,1,25,18464,12563.63,4,"8","1",NA,NA,NA,NA,NA,"1",NA,0,0,1,"1","I constructed a dataset where I produced likely answers for each participant.  In general, I made answers for the first 10 participants and then copied them to the other 40 (per condition) and adjusted a few for less frequent answers (like extreme high or low guesses).  I made more reasonable answers for questions that I thought more people might know (e.g., for distance from SF to NY, I presumed that more people might produce reasonable estimates; but for babies born, I figured most people would have no idea). I also figured that most people would guess in whole numbers, so my answers were generally in whole round numbers. ","1"
"R_cwHUL1vSza2WkKN",0,1,25,19303.32,11962.96,4,"8","1",NA,NA,NA,NA,NA,"1",NA,0,0,1,"1","I constructed a dataset where I produced likely answers for each participant.  In general, I made answers for the first 10 participants and then copied them to the other 40 (per condition) and adjusted a few for less frequent answers (like extreme high or low guesses).  I made more reasonable answers for questions that I thought more people might know (e.g., for distance from SF to NY, I presumed that more people might produce reasonable estimates; but for babies born, I figured most people would have no idea). I also figured that most people would guess in whole numbers, so my answers were generally in whole round numbers. ","1"
"R_3dDn13bLDTS8Em1",1,0,25,2208.6,698.05,1,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",0,0,25,2293,709.19,1,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",1,1,25,3287.36,653.42,1,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",0,1,25,3330.24,710.97,1,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",1,0,25,1522040,829790.5,2,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",0,0,25,1669228,1017825,2,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",1,1,25,3082600,1162223,2,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",0,1,25,3191568,1026093,2,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",1,0,25,24543.08,7540.6,3,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",0,0,25,23603.12,7359.37,3,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",1,1,25,30931.64,7783.78,3,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",0,1,25,30530.16,6803.94,3,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",1,0,25,8373.6,5007.52,4,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",0,0,25,7959.96,5055.92,4,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",1,1,25,20958,9740.35,4,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_3dDn13bLDTS8Em1",0,1,25,19832.8,10213.23,4,"7","1","1",NA,NA,NA,NA,NA,NA,0,0,1,"1","I used the same procedure for each study. Based on my intuition about how individuals might answer the questions given the anchoring question, I generated what I considered a reasonable distribution of responses. I assumed that a fraction of participants may be strongly swayed by the anchor, while the median response would still tend to center around the true (accurrate mean).  I haven't studied anchoring, but my guess is that the anchoring effect may skew distributions toward the anchor number, so I tried to fabricate distributions that approximated this effect.    ","1"
"R_ePBRkH3qhhmZczP",1,0,25,2806.44,438.73,1,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",0,0,25,2921.52,468.8,1,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",1,1,25,3199.6,751.26,1,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",0,1,25,3379.52,656.33,1,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",1,0,25,2440802.32,961381.6,2,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",0,0,25,2267841.6,1068848.24,2,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",1,1,25,2869701.24,554472.67,2,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",0,1,25,2716291.6,718448.66,2,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",1,0,25,23909.52,9097.74,3,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",0,0,25,26626.56,8546.49,3,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",1,1,25,31299.64,4812.53,3,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",0,1,25,31415.48,5417.54,3,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",1,0,25,7679.48,3762.16,4,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",0,0,25,8191.48,4140.71,4,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",1,1,25,13558.84,10240.82,4,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_ePBRkH3qhhmZczP",0,1,25,11919.72,9873.14,4,"7",NA,NA,NA,NA,NA,NA,NA,"1",0,0,1,"1","Typed answers based on vaguely plausible distribution, mixed it up a bit between sets","1"
"R_3JEilrqcgWYTOkd",1,0,25,1600,0.4,1,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",0,0,25,1700,0.3,1,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",1,1,25,2800,0.1,1,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",0,1,25,2500,0.2,1,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",1,0,25,1500000,0.4,2,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",0,0,25,1800000,0.3,2,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",1,1,25,2500000,0.2,2,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",0,1,25,3e+06,0.2,2,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",1,0,25,10000,3,3,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",0,0,25,14000,2.5,3,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",1,1,25,28000,3,3,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",0,1,25,30000,2.5,3,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",1,0,25,9000,5.5,4,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",0,0,25,8800,6,4,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",1,1,25,11000,5.5,4,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_3JEilrqcgWYTOkd",0,1,25,10000,6,4,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"3","It was randomly done to see if at least one hypothesis could be supported.","1"
"R_b15VgWRi3OO8GTr",1,0,25,2550,230,1,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",0,0,25,2788,232,1,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",1,1,25,3580,452,1,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",0,1,25,3594,375,1,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",1,0,25,1300870,223006,2,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",0,0,25,1147000,303021,2,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",1,1,25,4048005,743948,2,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",0,1,25,3778005,844948,2,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",1,0,25,3655,405,3,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",0,0,25,4060,462,3,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",1,1,25,34084,8078,3,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",0,1,25,30403,6571,3,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",1,0,25,35200,8202,4,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",0,0,25,34900,7202,4,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",1,1,25,42068,8050,4,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_b15VgWRi3OO8GTr",0,1,25,47850,7630,4,"5","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","I just filled in random numbers that came to mind. I realize though that some of the standard deviations might be impossible given the means (or vice versa). It is probably easy to detect, but somehow I couldn't motivate myself to go the extra mile and actually produce full fake datasets and then calculate the means and standard deviations. Also I thought that N was 25 and not 100 (as stated above). /  /  I used the same procedure for each study. It was kind of hard to do, because in most cases on the first try there was also a main effect of gender and/or a interaction effect. The data would probably look more real if some of the of the studies did include such (anomalous) effects.",NA
"R_0uluna5FaEUzLX7",1,0,25,2409.33,108.11,1,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",0,0,25,2458.15,120.31,1,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",1,1,25,2913.55,142.27,1,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",0,1,25,2869.29,153.18,1,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",1,0,25,1402362.34,14905.54,2,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",0,0,25,1398644.55,15966.08,2,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",1,1,25,3297849.62,16082.12,2,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",0,1,25,3301038.95,17116.48,2,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",1,0,25,12622.45,1208.98,3,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",0,0,25,13361.06,1290.11,3,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",1,1,25,17065.21,1176.51,3,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",0,1,25,16859.6,1211.62,3,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",1,0,25,6449.8,970.23,4,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",0,0,25,6316.17,901.21,4,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",1,1,25,12646.78,1106.28,4,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_0uluna5FaEUzLX7",0,1,25,13088.36,1264.42,4,"7","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,"4","Simply made it up. Maybe slightly influenced by what I believe about men and women sometimes?","1"
"R_3z6hazgLG9HqNF3",1,0,25,2217.48,400.02,1,"8","1",NA,NA,NA,NA,NA,NA,NA,0,0,1,"1","I created a separate Excel sheet with columns for Gender, Anchor, and Estimate. I then entered in data for each subject centered around what I expected the estimated mean would be. I essentially ignored gender and just scaled the estimates based on the anchor condition. I did tweak a couple participants if things looked too similar between males and females. ","1"
"R_3z6hazgLG9HqNF3",0,0,25,2328.28,531.22,1,"8","1",NA,NA,NA,NA,NA,NA,NA,0,0,1,"1","I created a separate Excel sheet with columns for Gender, Anchor, and Estimate. I then entered in data for each subject centered around what I expected the estimated mean would be. I essentially ignored gender and just scaled the estimates based on the anchor condition. I did tweak a couple participants if things looked too similar between males and females. ","1"
